year,winner_name,loser_name
2010,Mischa Zverev,Richard Gasquet
2010,Gilles Simon,Mischa Zverev
2010,Rafael Nadal,Santiago Giraldo
2010,Milos Raonic,Florent Serra
2010,Richard Gasquet,Thiemo De Bakker
2010,Dmitry Tursunov,Ernests Gulbis
2010,Jurgen Melzer,Juan Monaco
2010,Viktor Troicki,Kei Nishikori
2010,Guillermo Garcia Lopez,Rajeev Ram
2010,Feliciano Lopez,Juan Martin Del Potro
2010,Marco Chiudinelli,Michael Llodra
2010,Radek Stepanek,Alejandro Falla
2010,Daniel Gimeno Traver,Eduardo Schwank
2010,Jarkko Nieminen,Jo Wilfried Tsonga
2010,Gael Monfils,Go Soeda
2010,Andreas Seppi,Ivan Dodig
2010,Jeremy Chardy,Edouard Roger Vasselin
2010,Andy Roddick,Tatsuma Ito
2010,Rafael Nadal,Milos Raonic
2010,Dmitry Tursunov,Richard Gasquet
2010,Viktor Troicki,Jurgen Melzer
2010,Guillermo Garcia Lopez,Feliciano Lopez
2010,Radek Stepanek,Marco Chiudinelli
2010,Jarkko Nieminen,Daniel Gimeno Traver
2010,Gael Monfils,Andreas Seppi
2010,Andy Roddick,Jeremy Chardy
2010,Rafael Nadal,Dmitry Tursunov
2010,Viktor Troicki,Guillermo Garcia Lopez
2010,Radek Stepanek,Jarkko Nieminen
2010,Gael Monfils,Andy Roddick
2010,Rafael Nadal,Viktor Troicki
2010,Gael Monfils,Radek Stepanek
2010,Rafael Nadal,Gael Monfils
2010,Roger Federer,Alexandr Dolgopolov
2010,Janko Tipsarevic,Denis Istomin
2010,Radek Stepanek,Thiemo De Bakker
2010,Santiago Giraldo,Karol Beck
2010,Andy Roddick,Sam Querrey
2010,Andrey Golubev,Xavier Malisse
2010,David Nalbandian,Jan Hajek
2010,Marin Cilic,Marco Chiudinelli
2010,Paul Henri Mathieu,Florian Mayer
2010,Viktor Troicki,Michael Berrer
2010,Richard Gasquet,Yen Hsun Lu
2010,Tobias Kamke,Tomas Berdych
2010,John Isner,Michael Llodra
2010,Robin Haase,Stephane Bohli
2010,Jarkko Nieminen,Daniel Brands
2010,Novak Djokovic,Ernests Gulbis
2010,Roger Federer,Janko Tipsarevic
2010,Radek Stepanek,Santiago Giraldo
2010,Andy Roddick,Andrey Golubev
2010,David Nalbandian,Marin Cilic
2010,Viktor Troicki,Paul Henri Mathieu
2010,Richard Gasquet,Tobias Kamke
2010,Robin Haase,John Isner
2010,Novak Djokovic,Jarkko Nieminen
2010,Roger Federer,Radek Stepanek
2010,Andy Roddick,David Nalbandian
2010,Viktor Troicki,Richard Gasquet
2010,Novak Djokovic,Robin Haase
2010,Roger Federer,Andy Roddick
2010,Novak Djokovic,Viktor Troicki
2010,Roger Federer,Novak Djokovic
2010,Daniel Gimeno Traver,Jeremy Chardy
2010,Bjorn Phau,Victor Crivoi
2010,Marco Chiudinelli,Victor Hanescu
2010,Pablo Andujar,Bastian Knittel
2010,Guillermo Garcia Lopez,Ivan Navarro
2010,Florian Mayer,Philipp Kohlschreiber
2010,Gilles Simon,Dustin Brown
2010,Simon Greul,Michael Berrer
2010,Horacio Zeballos,Andreas Beck
2010,Albert Montanes,Philipp Petzschner
2010,Juan Ignacio Chela,Eduardo Schwank
2010,Mischa Zverev,Sergiy Stakhovsky
2010,Daniel Gimeno Traver,Nikolay Davydenko
2010,Marco Chiudinelli,Bjorn Phau
2010,Gael Monfils,Pablo Andujar
2010,Florian Mayer,Guillermo Garcia Lopez
2010,Simon Greul,Gilles Simon
2010,Juan Carlos Ferrero,Horacio Zeballos
2010,Albert Montanes,Juan Ignacio Chela
2010,Jurgen Melzer,Mischa Zverev
2010,Daniel Gimeno Traver,Marco Chiudinelli
2010,Gael Monfils,Florian Mayer
2010,Juan Carlos Ferrero,Simon Greul
2010,Albert Montanes,Jurgen Melzer
2010,Gael Monfils,Daniel Gimeno Traver
2010,Albert Montanes,Juan Carlos Ferrero
2010,Albert Montanes,Gael Monfils
2010,Fernando Verdasco,Fabio Fognini
2010,Lukasz Kubot,Horacio Zeballos
2010,Juan Ignacio Chela,Peter Luczak
2010,Juan Monaco,Alberto Martin
2010,Juan Carlos Ferrero,Diego Junqueira
2010,Igor Andreev,Victor Crivoi
2010,Richard Gasquet,Carlos Moya
2010,Nicolas Almagro,Dudi Sela
2010,Albert Montanes,Daniel Gimeno Traver
2010,Pablo Cuevas,Marcos Daniel
2010,Thomaz Bellucci,Oscar Hernandez
2010,David Ferrer,Potito Starace
2010,Simon Greul,John Isner
2010,Eduardo Schwank,Santiago Gonzalez
2010,Victor Hanescu,Frederico Gil
2010,Fernando Gonzalez,Sam Querrey
2010,Fernando Verdasco,Lukasz Kubot
2010,Juan Monaco,Juan Ignacio Chela
2010,Juan Carlos Ferrero,Igor Andreev
2010,Nicolas Almagro,Richard Gasquet
2010,Pablo Cuevas,Albert Montanes
2010,David Ferrer,Thomaz Bellucci
2010,Eduardo Schwank,Simon Greul
2010,Fernando Gonzalez,Victor Hanescu
2010,Juan Monaco,Fernando Verdasco
2010,Juan Carlos Ferrero,Nicolas Almagro
2010,David Ferrer,Pablo Cuevas
2010,Fernando Gonzalez,Eduardo Schwank
2010,Juan Carlos Ferrero,Juan Monaco
2010,David Ferrer,Fernando Gonzalez
2010,David Ferrer,Juan Carlos Ferrero
2010,Edouard Roger Vasselin,Frantisek Cermak
2010,Kevin Anderson,Alejandro Falla
2010,Andrey Golubev,Yen Hsun Lu
2010,Denis Istomin,Marsel Ilhan
2010,Yuki Bhambri,Yew Ming Si
2010,David Ferrer,Bernard Tomic
2010,Marcos Baghdatis,Kei Nishikori
2010,Santiago Giraldo,Michal Przysiezny
2010,Alexandr Dolgopolov,Laurent Recouderc
2010,Sergiy Stakhovsky,Michael Russell
2010,Milos Raonic,Igor Kunitsyn
2010,Igor Andreev,Go Soeda
2010,Robin Soderling,Edouard Roger Vasselin
2010,Andrey Golubev,Kevin Anderson
2010,Tomas Berdych,Denis Istomin
2010,David Ferrer,Yuki Bhambri
2010,Marcos Baghdatis,Santiago Giraldo
2010,Mikhail Youzhny,Alexandr Dolgopolov
2010,Milos Raonic,Sergiy Stakhovsky
2010,Igor Andreev,Nikolay Davydenko
2010,Andrey Golubev,Robin Soderling
2010,David Ferrer,Tomas Berdych
2010,Mikhail Youzhny,Marcos Baghdatis
2010,Igor Andreev,Milos Raonic
2010,Andrey Golubev,David Ferrer
2010,Mikhail Youzhny,Igor Andreev
2010,Mikhail Youzhny,Andrey Golubev
2010,Roger Federer,Peter Luczak
2010,Alejandro Falla,Janko Tipsarevic
2010,Olivier Rochus,Benoit Paire
2010,Julian Reister,Feliciano Lopez
2010,Stanislas Wawrinka,Jan Hajek
2010,Andreas Beck,Paolo Lorenzi
2010,Fabio Fognini,Nicolas Massu
2010,Gael Monfils,Dieter Kindlmann
2010,Marin Cilic,Ricardo Mello
2010,Daniel Gimeno Traver,Dmitry Tursunov
2010,Leonardo Mayer,Sergiy Stakhovsky
2010,Julien Benneteau,Ernests Gulbis
2010,Albert Montanes,Stefano Galvani
2010,Tobias Kamke,Stephane Robert
2010,Taylor Dent,Nicolas Lapentti
2010,Robin Soderling,Laurent Recouderc
2010,Andy Murray,Richard Gasquet
2010,Juan Ignacio Chela,Ryan Sweeting
2010,Marcel Granollers,Paul Henri Mathieu
2010,Marcos Baghdatis,Jesse Witten
2010,John Isner,Andrey Golubev
2010,Marco Chiudinelli,Somdev Devvarman
2010,Edouard Roger Vasselin,Kevin Anderson
2010,Tomas Berdych,Jorge Aguilar
2010,Mikhail Youzhny,Michal Przysiezny
2010,Lukas Lacko,Michael Yani
2010,Carsten Ball,Philipp Petzschner
2010,Viktor Troicki,Tommy Robredo
2010,Guillermo Garcia Lopez,Rainer Schuettler
2010,Thiemo De Bakker,Olivier Patience
2010,Josselin Ouanna,Lukasz Kubot
2010,Jo Wilfried Tsonga,Daniel Brands
2010,Andy Roddick,Jarkko Nieminen
2010,Blaz Kavcic,Eduardo Schwank
2010,Teymuraz Gabashvili,Daniel Koellerer
2010,Grega Zemlja,Juan Monaco
2010,Jurgen Melzer,Dudi Sela
2010,Nicolas Mahut,Mischa Zverev
2010,Xavier Malisse,Simon Greul
2010,David Ferrer,David Guez
2010,Juan Carlos Ferrero,Pablo Cuevas
2010,Pere Riba,Marc Gicquel
2010,Potito Starace,Illya Marchenko
2010,Robby Ginepri,Sam Querrey
2010,Victor Hanescu,Oscar Hernandez
2010,Yuri Schukin,Rajeev Ram
2010,Kei Nishikori,Santiago Giraldo
2010,Novak Djokovic,Evgeny Korolev
2010,Fernando Verdasco,Igor Kunitsyn
2010,Florent Serra,Michael Russell
2010,Andreas Seppi,Santiago Ventura
2010,Philipp Kohlschreiber,Karol Beck
2010,Nicolas Almagro,Robin Haase
2010,Steve Darcis,Kristof Vliegen
2010,Alexandr Dolgopolov,Arnaud Clement
2010,Fernando Gonzalez,Thiago Alves
2010,Ivan Ljubicic,Yen Hsun Lu
2010,Mardy Fish,Michael Berrer
2010,Pablo Andujar,Simone Bolelli
2010,Thomaz Bellucci,Michael Llodra
2010,Lleyton Hewitt,Jeremy Chardy
2010,Denis Istomin,Benjamin Becker
2010,Horacio Zeballos,Martin Fischer
2010,Rafael Nadal,Gianni Mina
2010,Roger Federer,Alejandro Falla
2010,Julian Reister,Olivier Rochus
2010,Stanislas Wawrinka,Andreas Beck
2010,Fabio Fognini,Gael Monfils
2010,Marin Cilic,Daniel Gimeno Traver
2010,Leonardo Mayer,Julien Benneteau
2010,Albert Montanes,Tobias Kamke
2010,Robin Soderling,Taylor Dent
2010,Andy Murray,Juan Ignacio Chela
2010,Marcos Baghdatis,Marcel Granollers
2010,John Isner,Marco Chiudinelli
2010,Tomas Berdych,Edouard Roger Vasselin
2010,Mikhail Youzhny,Lukas Lacko
2010,Viktor Troicki,Carsten Ball
2010,Thiemo De Bakker,Guillermo Garcia Lopez
2010,Jo Wilfried Tsonga,Josselin Ouanna
2010,Andy Roddick,Blaz Kavcic
2010,Teymuraz Gabashvili,Grega Zemlja
2010,Jurgen Melzer,Nicolas Mahut
2010,David Ferrer,Xavier Malisse
2010,Juan Carlos Ferrero,Pere Riba
2010,Robby Ginepri,Potito Starace
2010,Victor Hanescu,Yuri Schukin
2010,Novak Djokovic,Kei Nishikori
2010,Fernando Verdasco,Florent Serra
2010,Philipp Kohlschreiber,Andreas Seppi
2010,Nicolas Almagro,Steve Darcis
2010,Alexandr Dolgopolov,Fernando Gonzalez
2010,Ivan Ljubicic,Mardy Fish
2010,Thomaz Bellucci,Pablo Andujar
2010,Lleyton Hewitt,Denis Istomin
2010,Rafael Nadal,Horacio Zeballos
2010,Roger Federer,Julian Reister
2010,Stanislas Wawrinka,Fabio Fognini
2010,Marin Cilic,Leonardo Mayer
2010,Robin Soderling,Albert Montanes
2010,Andy Murray,Marcos Baghdatis
2010,Tomas Berdych,John Isner
2010,Mikhail Youzhny,Viktor Troicki
2010,Jo Wilfried Tsonga,Thiemo De Bakker
2010,Teymuraz Gabashvili,Andy Roddick
2010,Jurgen Melzer,David Ferrer
2010,Robby Ginepri,Juan Carlos Ferrero
2010,Novak Djokovic,Victor Hanescu
2010,Fernando Verdasco,Philipp Kohlschreiber
2010,Nicolas Almagro,Alexandr Dolgopolov
2010,Thomaz Bellucci,Ivan Ljubicic
2010,Rafael Nadal,Lleyton Hewitt
2010,Roger Federer,Stanislas Wawrinka
2010,Robin Soderling,Marin Cilic
2010,Tomas Berdych,Andy Murray
2010,Mikhail Youzhny,Jo Wilfried Tsonga
2010,Jurgen Melzer,Teymuraz Gabashvili
2010,Novak Djokovic,Robby Ginepri
2010,Nicolas Almagro,Fernando Verdasco
2010,Rafael Nadal,Thomaz Bellucci
2010,Robin Soderling,Roger Federer
2010,Tomas Berdych,Mikhail Youzhny
2010,Jurgen Melzer,Novak Djokovic
2010,Rafael Nadal,Nicolas Almagro
2010,Robin Soderling,Tomas Berdych
2010,Rafael Nadal,Jurgen Melzer
2010,Rafael Nadal,Robin Soderling
2010,Novak Djokovic,Sergiy Stakhovsky
2010,Marco Chiudinelli,Michael Llodra
2010,Florian Mayer,Janko Tipsarevic
2010,Tommy Robredo,Robin Haase
2010,Gael Monfils,Olivier Rochus
2010,Thiemo De Bakker,Jan Hajek
2010,Marsel Ilhan,Guillermo Garcia Lopez
2010,Mikhail Youzhny,Andrey Golubev
2010,Julien Benneteau,Ivan Ljubicic
2010,Michael Berrer,Arnaud Clement
2010,Igor Sijsling,Mischa Zverev
2010,Robin Soderling,Florent Serra
2010,Jurgen Melzer,Viktor Troicki
2010,Andreas Seppi,Stephane Bohli
2010,Marcos Baghdatis,James Blake
2010,Nikolay Davydenko,Feliciano Lopez
2010,Novak Djokovic,Marco Chiudinelli
2010,Florian Mayer,Tommy Robredo
2010,Gael Monfils,Thiemo De Bakker
2010,Mikhail Youzhny,Marsel Ilhan
2010,Julien Benneteau,Michael Berrer
2010,Robin Soderling,Igor Sijsling
2010,Jurgen Melzer,Andreas Seppi
2010,Nikolay Davydenko,Marcos Baghdatis
2010,Novak Djokovic,Florian Mayer
2010,Mikhail Youzhny,Gael Monfils
2010,Robin Soderling,Julien Benneteau
2010,Nikolay Davydenko,Jurgen Melzer
2010,Mikhail Youzhny,Novak Djokovic
2010,Robin Soderling,Nikolay Davydenko
2010,Robin Soderling,Mikhail Youzhny
2010,Victor Hanescu,Juan Ignacio Chela
2010,Arnaud Clement,Peter Luczak
2010,Sergiy Stakhovsky,Wayne Odesnik
2010,Dudi Sela,Jesse Levine
2010,Simon Greul,Richard Gasquet
2010,David Nalbandian,Stefan Koubek
2010,Thiemo De Bakker,Marcos Daniel
2010,Yen Hsun Lu,Oscar Hernandez
2010,Andreas Seppi,Robby Ginepri
2010,Michael Russell,Paolo Lorenzi
2010,Nicolas Almagro,Mischa Zverev
2010,James Blake,Daniel Gimeno Traver
2010,Marinko Matosevic,Michael Llodra
2010,Ricardo Mello,Horacio Zeballos
2010,Paul Henri Mathieu,Benjamin Becker
2010,Evgeny Korolev,Florian Mayer
2010,Ernests Gulbis,Marco Chiudinelli
2010,Pablo Cuevas,Frederico Gil
2010,Florent Serra,Alejandro Falla
2010,Ramon Delgado,Andreas Beck
2010,Kevin Anderson,Bjorn Phau
2010,Jeremy Chardy,Potito Starace
2010,Mario Ancic,Bobby Reynolds
2010,Rainer Schuettler,Thiago Alves
2010,Guillermo Garcia Lopez,Lukas Lacko
2010,Carlos Moya,Tim Smyczek
2010,Fabio Fognini,Olivier Rochus
2010,Daniel Koellerer,Rajeev Ram
2010,Brian Dabul,Leonardo Mayer
2010,Ryan Harrison,Taylor Dent
2010,Philipp Petzschner,Christophe Rochus
2010,Mardy Fish,Michael Berrer
2010,Roger Federer,Victor Hanescu
2010,Marcos Baghdatis,Arnaud Clement
2010,Tommy Robredo,Sergiy Stakhovsky
2010,Dudi Sela,Radek Stepanek
2010,Simon Greul,Gael Monfils
2010,Jurgen Melzer,David Nalbandian
2010,Thiemo De Bakker,Janko Tipsarevic
2010,Andy Roddick,Yen Hsun Lu
2010,Andy Murray,Andreas Seppi
2010,Michael Russell,Igor Andreev
2010,Nicolas Almagro,Ivo Karlovic
2010,James Blake,David Ferrer
2010,Jo Wilfried Tsonga,Marinko Matosevic
2010,Albert Montanes,Ricardo Mello
2010,Feliciano Lopez,Paul Henri Mathieu
2010,Robin Soderling,Evgeny Korolev
2010,Nikolay Davydenko,Ernests Gulbis
2010,Viktor Troicki,Pablo Cuevas
2010,Tomas Berdych,Florent Serra
2010,Fernando Verdasco,Ramon Delgado
2010,John Isner,Kevin Anderson
2010,Sam Querrey,Jeremy Chardy
2010,Mario Ancic,Julien Benneteau
2010,Rafael Nadal,Rainer Schuettler
2010,Guillermo Garcia Lopez,Marin Cilic
2010,Thomaz Bellucci,Carlos Moya
2010,Juan Monaco,Fabio Fognini
2010,Juan Carlos Ferrero,Daniel Koellerer
2010,Brian Dabul,Gilles Simon
2010,Ivan Ljubicic,Ryan Harrison
2010,Philipp Kohlschreiber,Philipp Petzschner
2010,Novak Djokovic,Mardy Fish
2010,Marcos Baghdatis,Roger Federer
2010,Tommy Robredo,Dudi Sela
2010,Jurgen Melzer,Simon Greul
2010,Andy Roddick,Thiemo De Bakker
2010,Andy Murray,Michael Russell
2010,Nicolas Almagro,James Blake
2010,Jo Wilfried Tsonga,Albert Montanes
2010,Robin Soderling,Feliciano Lopez
2010,Viktor Troicki,Nikolay Davydenko
2010,Tomas Berdych,Fernando Verdasco
2010,John Isner,Sam Querrey
2010,Rafael Nadal,Mario Ancic
2010,Guillermo Garcia Lopez,Thomaz Bellucci
2010,Juan Monaco,Juan Carlos Ferrero
2010,Ivan Ljubicic,Brian Dabul
2010,Novak Djokovic,Philipp Kohlschreiber
2010,Tommy Robredo,Marcos Baghdatis
2010,Andy Roddick,Jurgen Melzer
2010,Andy Murray,Nicolas Almagro
2010,Robin Soderling,Jo Wilfried Tsonga
2010,Tomas Berdych,Viktor Troicki
2010,Rafael Nadal,John Isner
2010,Juan Monaco,Guillermo Garcia Lopez
2010,Ivan Ljubicic,Novak Djokovic
2010,Andy Roddick,Tommy Robredo
2010,Robin Soderling,Andy Murray
2010,Rafael Nadal,Tomas Berdych
2010,Ivan Ljubicic,Juan Monaco
2010,Andy Roddick,Robin Soderling
2010,Ivan Ljubicic,Rafael Nadal
2010,Ivan Ljubicic,Andy Roddick
2010,Andy Roddick,James Blake
2010,Yen Hsun Lu,Robby Ginepri
2010,Leonardo Mayer,Mardy Fish
2010,Sam Querrey,Rajeev Ram
2010,Radek Stepanek,Kevin Anderson
2010,Ernests Gulbis,Robert Kendrick
2010,Michael Russell,Wayne Odesnik
2010,Tomas Berdych,Ryan Sweeting
2010,John Isner,Ryan Harrison
2010,Jarkko Nieminen,Dudi Sela
2010,Ivo Karlovic,Benjamin Becker
2010,Xavier Malisse,Tommy Haas
2010,Evgeny Korolev,Philipp Kohlschreiber
2010,Philipp Petzschner,Taylor Dent
2010,Lukas Lacko,Bobby Reynolds
2010,Jeremy Chardy,Fernando Verdasco
2010,Andy Roddick,Yen Hsun Lu
2010,Sam Querrey,Leonardo Mayer
2010,Ernests Gulbis,Radek Stepanek
2010,Tomas Berdych,Michael Russell
2010,John Isner,Jarkko Nieminen
2010,Ivo Karlovic,Xavier Malisse
2010,Philipp Petzschner,Evgeny Korolev
2010,Lukas Lacko,Jeremy Chardy
2010,Sam Querrey,Andy Roddick
2010,Ernests Gulbis,Tomas Berdych
2010,John Isner,Ivo Karlovic
2010,Philipp Petzschner,Lukas Lacko
2010,Sam Querrey,Ernests Gulbis
2010,John Isner,Philipp Petzschner
2010,Sam Querrey,John Isner
2010,Nicolas Lapentti,Potito Starace
2010,Florent Serra,Nicolas Massu
2010,Horacio Zeballos,Andreas Seppi
2010,Thiemo De Bakker,Rajeev Ram
2010,Dudi Sela,Evgeny Korolev
2010,Alejandro Falla,Victor Hanescu
2010,Juan Ignacio Chela,Paolo Lorenzi
2010,Stephane Robert,Andreas Beck
2010,Mardy Fish,Leonardo Mayer
2010,Michael Berrer,Lukas Lacko
2010,Kevin Anderson,Ricardo Mello
2010,Santiago Giraldo,Marcos Daniel
2010,Yen Hsun Lu,Fabio Fognini
2010,Marsel Ilhan,Pablo Cuevas
2010,Philipp Petzschner,Ryan Sweeting
2010,Peter Luczak,Oscar Hernandez
2010,Guillermo Garcia Lopez,Arnaud Clement
2010,Florian Mayer,Marco Chiudinelli
2010,Michael Russell,Denis Istomin
2010,Daniel Koellerer,Christophe Rochus
2010,Michael Llodra,Ryan Harrison
2010,Daniel Gimeno Traver,Andrey Golubev
2010,David Nalbandian,Lukasz Kubot
2010,Taylor Dent,Rainer Schuettler
2010,Igor Andreev,Xavier Malisse
2010,Sergiy Stakhovsky,Jan Hajek
2010,Illya Marchenko,Paul Henri Mathieu
2010,Benjamin Becker,Simon Greul
2010,Eduardo Schwank,Marc Gicquel
2010,Jeremy Chardy,Mario Ancic
2010,James Blake,Filip Krajinovic
2010,Olivier Rochus,Richard Gasquet
2010,Roger Federer,Nicolas Lapentti
2010,Florent Serra,Albert Montanes
2010,Horacio Zeballos,Gilles Simon
2010,Tomas Berdych,Thiemo De Bakker
2010,Fernando Verdasco,Dudi Sela
2010,Jurgen Melzer,Alejandro Falla
2010,Marcos Baghdatis,Juan Ignacio Chela
2010,Marin Cilic,Stephane Robert
2010,Mardy Fish,Andy Murray
2010,Feliciano Lopez,Michael Berrer
2010,Stanislas Wawrinka,Kevin Anderson
2010,Mikhail Youzhny,Santiago Giraldo
2010,Fernando Gonzalez,Yen Hsun Lu
2010,Juan Monaco,Marsel Ilhan
2010,Philipp Petzschner,Janko Tipsarevic
2010,Robin Soderling,Peter Luczak
2010,Jo Wilfried Tsonga,Guillermo Garcia Lopez
2010,Philipp Kohlschreiber,Florian Mayer
2010,John Isner,Michael Russell
2010,Juan Carlos Ferrero,Daniel Koellerer
2010,David Ferrer,Michael Llodra
2010,Ivo Karlovic,Daniel Gimeno Traver
2010,David Nalbandian,Viktor Troicki
2010,Rafael Nadal,Taylor Dent
2010,Andy Roddick,Igor Andreev
2010,Sergiy Stakhovsky,Julien Benneteau
2010,Tommy Robredo,Illya Marchenko
2010,Benjamin Becker,Ivan Ljubicic
2010,Nicolas Almagro,Eduardo Schwank
2010,Jeremy Chardy,Sam Querrey
2010,Thomaz Bellucci,James Blake
2010,Olivier Rochus,Novak Djokovic
2010,Roger Federer,Florent Serra
2010,Tomas Berdych,Horacio Zeballos
2010,Fernando Verdasco,Jurgen Melzer
2010,Marin Cilic,Marcos Baghdatis
2010,Mardy Fish,Feliciano Lopez
2010,Mikhail Youzhny,Stanislas Wawrinka
2010,Fernando Gonzalez,Juan Monaco
2010,Robin Soderling,Philipp Petzschner
2010,Jo Wilfried Tsonga,Philipp Kohlschreiber
2010,Juan Carlos Ferrero,John Isner
2010,David Ferrer,Ivo Karlovic
2010,Rafael Nadal,David Nalbandian
2010,Andy Roddick,Sergiy Stakhovsky
2010,Benjamin Becker,Tommy Robredo
2010,Nicolas Almagro,Jeremy Chardy
2010,Thomaz Bellucci,Olivier Rochus
2010,Tomas Berdych,Roger Federer
2010,Fernando Verdasco,Marin Cilic
2010,Mikhail Youzhny,Mardy Fish
2010,Robin Soderling,Fernando Gonzalez
2010,Jo Wilfried Tsonga,Juan Carlos Ferrero
2010,Rafael Nadal,David Ferrer
2010,Andy Roddick,Benjamin Becker
2010,Nicolas Almagro,Thomaz Bellucci
2010,Tomas Berdych,Fernando Verdasco
2010,Robin Soderling,Mikhail Youzhny
2010,Rafael Nadal,Jo Wilfried Tsonga
2010,Andy Roddick,Nicolas Almagro
2010,Tomas Berdych,Robin Soderling
2010,Andy Roddick,Rafael Nadal
2010,Andy Roddick,Tomas Berdych
2010,Ruben Bemelmans,Frederik Nielsen
2010,Mikhail Kukushkin,Ryler Deheart
2010,Olivier Rochus,Juan Martin Del Potro
2010,Rainer Schuettler,Ricardo Mello
2010,Florent Serra,Teymuraz Gabashvili
2010,Guillermo Garcia Lopez,Michael Berrer
2010,Viktor Troicki,Marco Chiudinelli
2010,Jarkko Nieminen,Danai Udomchoke
2010,Dudi Sela,Konstantin Kravchuk
2010,Thiemo De Bakker,Marc Lopez
2010,Daniel Brands,Illya Marchenko
2010,Benjamin Becker,Mischa Zverev
2010,Rafael Nadal,Ruben Bemelmans
2010,Mikhail Kukushkin,Olivier Rochus
2010,Ernests Gulbis,Rainer Schuettler
2010,Guillermo Garcia Lopez,Florent Serra
2010,Jarkko Nieminen,Viktor Troicki
2010,Jurgen Melzer,Dudi Sela
2010,Daniel Brands,Thiemo De Bakker
2010,Benjamin Becker,Fernando Verdasco
2010,Rafael Nadal,Mikhail Kukushkin
2010,Guillermo Garcia Lopez,Ernests Gulbis
2010,Jarkko Nieminen,Jurgen Melzer
2010,Benjamin Becker,Daniel Brands
2010,Guillermo Garcia Lopez,Rafael Nadal
2010,Jarkko Nieminen,Benjamin Becker
2010,Guillermo Garcia Lopez,Jarkko Nieminen
2010,Andreas Vinciguerra,Daniel Brands
2010,Andreas Seppi,Marcel Granollers
2010,Potito Starace,Florent Serra
2010,Fabio Fognini,Filip Prpic
2010,Pere Riba,Peter Luczak
2010,Pablo Cuevas,Paul Henri Mathieu
2010,Franco Skugor,Denis Istomin
2010,Ervin Eleskovic,Jerzy Janowicz
2010,Jarkko Nieminen,Christian Lindell
2010,Tommy Robredo,Michal Przysiezny
2010,Andrey Golubev,Maximo Gonzalez
2010,Stephane Robert,Jonathan Dasnieres De Veigy
2010,Robin Soderling,Andreas Vinciguerra
2010,Andreas Seppi,Potito Starace
2010,David Ferrer,Fabio Fognini
2010,Pablo Cuevas,Pere Riba
2010,Franco Skugor,Ervin Eleskovic
2010,Nicolas Almagro,Jarkko Nieminen
2010,Tommy Robredo,Andrey Golubev
2010,Fernando Verdasco,Stephane Robert
2010,Robin Soderling,Andreas Seppi
2010,David Ferrer,Pablo Cuevas
2010,Nicolas Almagro,Franco Skugor
2010,Tommy Robredo,Fernando Verdasco
2010,Robin Soderling,David Ferrer
2010,Nicolas Almagro,Tommy Robredo
2010,Nicolas Almagro,Robin Soderling
2010,Mikhail Youzhny,Marc Gicquel
2010,Alexander Sadecky,Yann Marti
2010,Yuri Schukin,Andrey Golubev
2010,Frederico Gil,Tommy Robredo
2010,Albert Montanes,Pere Riba
2010,Andreas Haider Maurer,Denis Istomin
2010,Daniel Brands,Peter Luczak
2010,Richard Gasquet,Farrukh Dustov
2010,Daniel Gimeno Traver,Victor Hanescu
2010,Andreas Beck,Agustin Velotti
2010,Igor Andreev,Florent Serra
2010,Marco Chiudinelli,Thomaz Bellucci
2010,Jeremy Chardy,Paul Henri Mathieu
2010,Jarkko Nieminen,Thiago Alves
2010,Michael Lammer,Dustin Brown
2010,Nicolas Almagro,Marcel Granollers
2010,Mikhail Youzhny,Alexander Sadecky
2010,Yuri Schukin,Frederico Gil
2010,Albert Montanes,Andreas Haider Maurer
2010,Richard Gasquet,Daniel Brands
2010,Daniel Gimeno Traver,Andreas Beck
2010,Igor Andreev,Marco Chiudinelli
2010,Jeremy Chardy,Jarkko Nieminen
2010,Nicolas Almagro,Michael Lammer
2010,Yuri Schukin,Mikhail Youzhny
2010,Richard Gasquet,Albert Montanes
2010,Daniel Gimeno Traver,Igor Andreev
2010,Nicolas Almagro,Jeremy Chardy
2010,Richard Gasquet,Yuri Schukin
2010,Nicolas Almagro,Daniel Gimeno Traver
2010,Nicolas Almagro,Richard Gasquet
2010,Sam Querrey,Jesse Levine
2010,Dustin Brown,Bjorn Phau
2010,Brian Dabul,Carsten Ball
2010,Go Soeda,Taylor Dent
2010,Olivier Rochus,Edouard Roger Vasselin
2010,Sergei Bubka,Chris Guccione
2010,Raven Klaasen,Ilija Bozoljac
2010,Rajeev Ram,Ivan Navarro
2010,Mardy Fish,Michael Russell
2010,Somdev Devvarman,Kevin Kim
2010,Frank Dancevic,Marc Gicquel
2010,Nicolas Mahut,Alejandro Falla
2010,Ryan Harrison,Karol Beck
2010,Denis Kudla,Santiago Ventura
2010,Richard Bloomfield,Christophe Rochus
2010,Santiago Giraldo,Alexander Peya
2010,Dustin Brown,Sam Querrey
2010,Brian Dabul,Go Soeda
2010,Olivier Rochus,Sergei Bubka
2010,Raven Klaasen,Rajeev Ram
